page_title,file_name,page_url,file_url
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,RESULTADO FINAL (LOTE 01),http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/RESULTADO-FINAL-LOTE-01.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,EDITAL RETIFICADO II,http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/EDITAL-RETIFICADO-II.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,CRONOGRAMA RETIFICADO,http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/CRONOGRAMA-RETIFICADO.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,EDITAL RETIFICADO III,http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/Retifica%C3%A7%C3%A3o-3-01-2021-.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,RESULTADO PRELIMINAR (LOTE 02),http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/Resultado-preliminar-Edital-de-Bolsas-2%C2%BA-lote-.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,RESULTADO FINAL (LOTE 02),http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/RESULTADO-FINAL-LOTE-02-1-1.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,CRONOGRAMA RETIFICADO (LOTE 02),http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/Retificacao-Cronograma-Edital-01-2021.pdf
EDITAL FAPEG Nº01/2021 PROGRAMA DE CONCESSÃO DE BOLSAS DE FORMAÇÃO DE MESTRADO E DOUTORADO/2021,RESULTADO FINAL RETIFICADO – LOTE 02,http://www.fapeg.go.gov.br/edital-fapeg-no01-2021-programa-de-concessao-de-bolsas-de-formacao-de-mestrado-e-doutorado-2021/,http://www.fapeg.go.gov.br/wp-content/uploads/2021/01/Ed.-Bolsas-Resultado-final-RETIFICADO.pdf
CONFAP – CNPq – H2020 Green Deal Call,(Chamada CONFAP-CNPq-H2020 Green Deal (em inglês)),http://www.fapeg.go.gov.br/confap-cnpq-h2020-green-deal-call/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/11/Chamada-CONFAP-CNPq-H2020-Green-Deal-1.pdf
CONFAP – CNPq – H2020 Green Deal Call,Corrigendum no. 1),http://www.fapeg.go.gov.br/confap-cnpq-h2020-green-deal-call/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/11/CONFAP_CNPq_H2020_Green-Deal_Call_Corrigendum-no.-1.pdf
CONFAP – CNPq – H2020 Green Deal Call,Corrigendum no. 2),http://www.fapeg.go.gov.br/confap-cnpq-h2020-green-deal-call/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/11/CONFAP_CNPq_H2020_Green-Deal_Call_Corrigendum-no.-2-1.pdf
Chamada Nº 06/2020 – Seleção de Bolsistas no âmbito do Programa de Desenvolvimento Científico e Tecnológico Regional – PDCTR,(Chamada Retificada),http://www.fapeg.go.gov.br/chamada-no-06-2020-selecao-de-bolsistas-no-ambito-do-programa-de-desenvolvimento-cientifico-e-tecnologico-regional-pdctr/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/CP-PDCTR-versa%CC%83o-retificada-.pdf
Chamada Nº 06/2020 – Seleção de Bolsistas no âmbito do Programa de Desenvolvimento Científico e Tecnológico Regional – PDCTR,(Aviso de Retificação),http://www.fapeg.go.gov.br/chamada-no-06-2020-selecao-de-bolsistas-no-ambito-do-programa-de-desenvolvimento-cientifico-e-tecnologico-regional-pdctr/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Aviso-de-Retificac%CC%A7a%CC%83o-Ed.-06-2020-PDCTR-.pdf
Chamada Nº 06/2020 – Seleção de Bolsistas no âmbito do Programa de Desenvolvimento Científico e Tecnológico Regional – PDCTR,Resultado Preliminar – 1ª rodada de seleção,http://www.fapeg.go.gov.br/chamada-no-06-2020-selecao-de-bolsistas-no-ambito-do-programa-de-desenvolvimento-cientifico-e-tecnologico-regional-pdctr/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado-Preliminar-PDCTR-versa%CC%83o-site-1.pdf
Chamada Nº 06/2020 – Seleção de Bolsistas no âmbito do Programa de Desenvolvimento Científico e Tecnológico Regional – PDCTR,(Resultado preliminar – 2ª rodada da seleção,http://www.fapeg.go.gov.br/chamada-no-06-2020-selecao-de-bolsistas-no-ambito-do-programa-de-desenvolvimento-cientifico-e-tecnologico-regional-pdctr/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado-Preliminar-PDCTR-2%C2%AA-rodada-versa%CC%83o-site-.pdf
Chamada Nº 06/2020 – Seleção de Bolsistas no âmbito do Programa de Desenvolvimento Científico e Tecnológico Regional – PDCTR,Resultado Final,http://www.fapeg.go.gov.br/chamada-no-06-2020-selecao-de-bolsistas-no-ambito-do-programa-de-desenvolvimento-cientifico-e-tecnologico-regional-pdctr/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado_Final_PDCTR_versao_final.pdf
Chamada Nº 06/2020 – Seleção de Bolsistas no âmbito do Programa de Desenvolvimento Científico e Tecnológico Regional – PDCTR,Retificação,http://www.fapeg.go.gov.br/chamada-no-06-2020-selecao-de-bolsistas-no-ambito-do-programa-de-desenvolvimento-cientifico-e-tecnologico-regional-pdctr/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/PDCTR-Retificacao-SEI_GOVERNADORIA-000023630632-Despacho.pdf
Chamada Pública 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,Chamada Pública FAPEG N 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,http://www.fapeg.go.gov.br/chamada-publica-05-2020-7a-edicao-do-programa-pesquisa-para-o-sus-gestao-compartilhada-em-saude-ppsus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Chamada-PPSUS-1.pdf
Chamada Pública 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,Resultado Preliminar Fase III,http://www.fapeg.go.gov.br/chamada-publica-05-2020-7a-edicao-do-programa-pesquisa-para-o-sus-gestao-compartilhada-em-saude-ppsus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/PPSUS-Resultado-da-pre%CC%81-selec%CC%A7a%CC%83o-Comissa%CC%83o-de-Especialistas-fase-III-1-1.pdf
Chamada Pública 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,Resultado Final Fase III,http://www.fapeg.go.gov.br/chamada-publica-05-2020-7a-edicao-do-programa-pesquisa-para-o-sus-gestao-compartilhada-em-saude-ppsus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/PPSUS-Resultado-final-fase-III-Comissa%CC%83o-de-Especialistas-1.pdf
Chamada Pública 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,Cronograma de Apresentações para a Fase IV,http://www.fapeg.go.gov.br/chamada-publica-05-2020-7a-edicao-do-programa-pesquisa-para-o-sus-gestao-compartilhada-em-saude-ppsus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Cronograma-de-apresentac%CC%A7o%CC%83es-CAP-PPSUS-.pdf
Chamada Pública 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,Resultado Preliminar Fases IV e V,http://www.fapeg.go.gov.br/chamada-publica-05-2020-7a-edicao-do-programa-pesquisa-para-o-sus-gestao-compartilhada-em-saude-ppsus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/PPSUS_-_Resultado_preliminar_fases_IV_e_V_-1.pdf
Chamada Pública 05/2020 – 7ª Edição do PROGRAMA PESQUISA PARA O SUS: Gestão Compartilhada em Saúde – PPSUS,Resultado Final,http://www.fapeg.go.gov.br/chamada-publica-05-2020-7a-edicao-do-programa-pesquisa-para-o-sus-gestao-compartilhada-em-saude-ppsus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/PPSUS-Resultado-Final-04-05-21-1.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Chamada Pública Nº 04/2020,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Edital_Peiex_Cadastro_Reserva_Monitor.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Retificação – Cronograma,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Retificacao-CR-PEIEX.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Retificação II – Cronograma,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Retificacao-II-CR-PEIEX1.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Lista preliminar de proponentes habilitados para a entrevista,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado-Preliminar-Enquadramento-CR-MONITOR.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Resultado Final – Etapa Enquadramento,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado-Final-Enquadramento-CR-MONITOR-2-1.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Resultado Preliminar,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado-Preliminar-CR-Peiex.pdf
Chamada Pública Nº 04/2020 – Seleção de profissionais para formação de Cadastro Reserva do Programa de Qualificação para Exportação – PEIEX,Resultado Final,http://www.fapeg.go.gov.br/chamada-publica-no-04-2020-selecao-de-profissionais-para-formacao-de-cadastro-reserva-do-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/08/Resultado-final-CR-Monitor-PEIEx.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,Chamada Pública,http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/Chamada_P%C3%BAblica_03-2020_-_Governo_Com_Ci%C3%AAncia.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,Retificação,http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/Retifica%C3%A7%C3%A3o-Chamada-032020.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,Minuta Termo de Outorga Auxílio,http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/SEI_GOVERNADORIA-000018715751-Minuta.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,Minuta Termo de Outorga Bolsa,http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/SEI_GOVERNADORIA-000018717946-Minuta.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,Resultado Final – 1º lote,http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/RESULTADO-FINAL-GOVERNO-COM-CIENCIA.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,(Resultado Final – 2º lote),http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/Resultado-final-lote-2-governo-com-ciencia.pdf
Chamada Pública 03/2020 – Programa Governo com Ciência,II Retificação,http://www.fapeg.go.gov.br/chamada-publica-03-2020-programa-governo-com-ciencia/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/CP_Governo_com_Ciencia_v.09____2__retificacao.pdf
Chamada Confap-MSCA Rise 2020,Chamada Pública,http://www.fapeg.go.gov.br/chamada-confap-msca-rise-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/CONFAP_H2020_MSCA_RISE_2020_Call.pdf
Chamada Confap-MSCA Rise 2020,Apresentação,http://www.fapeg.go.gov.br/chamada-confap-msca-rise-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/CONFAP-MSCA-RISE-2020-Presentation_.pdf
Chamada Confap-MSCA Rise 2020,Diretrizes Fapeg,http://www.fapeg.go.gov.br/chamada-confap-msca-rise-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Suplemento_FAPEG_RISE_H2020-VF.pdf
Chamada Confap-MSCA Rise 2020,Diretrizes Fapeg – Retificação (Novo Prazo),http://www.fapeg.go.gov.br/chamada-confap-msca-rise-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Retifica%C3%A7%C3%A3o-diretrizes.pdf
Chamada Confap-MSCA Rise 2020,Retificação – Submissão,http://www.fapeg.go.gov.br/chamada-confap-msca-rise-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Retifica%C3%A7%C3%A3o-submiss%C3%A3o.docx.pdf
Chamada Aquatic Pollutants 2020,Call Announcement,http://www.fapeg.go.gov.br/chamada-aquatic-pollutants-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/AquaticPollutants_Call-Announcement_rev3.pdf
Chamada Aquatic Pollutants 2020,Webinar Presentation,http://www.fapeg.go.gov.br/chamada-aquatic-pollutants-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Aquatic-Pollutants-Webinar-Presentation-.pdf
Chamada Aquatic Pollutants 2020,National Regulations,http://www.fapeg.go.gov.br/chamada-aquatic-pollutants-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/AquaticPollutants_National_Regulations_20200306.pdf
Chamada Aquatic Pollutants 2020,Diretrizes Fapeg,http://www.fapeg.go.gov.br/chamada-aquatic-pollutants-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/DIRETRIZES_FAPEG_-_EDITAL_AQUATIC_POLLUTANTS_2020-revisado.pdf
Chamada Aquatic Pollutants 2020,Diretrizes Fapeg – Retificação,http://www.fapeg.go.gov.br/chamada-aquatic-pollutants-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/DIRETRIZES-FAPEG-EDITAL-AQUATIC-POLLUTANTS-2020-v3-ret.pdf
Chamada Aquatic Pollutants 2020,Pergunta e Respostas [inglês],http://www.fapeg.go.gov.br/chamada-aquatic-pollutants-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/05/FAQ-AquaticPollutants-Joint-Call_20200421.pdf
Chamada Emergencial UE – Desenvolvimento de Terapêutica e Diagnóstico para Combater Infecções por Coronavírus,Chamada Pública,http://www.fapeg.go.gov.br/chamada-emergencial-ue-desenvolvimento-de-terapeutica-e-diagnostico-para-combater-infeccoes-por-coronavirus/,https://www.imi.europa.eu/sites/default/files/IMI2%20Call%2021%20Coronavirus%20-%20Call%20text_final.pdf
Chamada Emergencial UE – Desenvolvimento de Terapêutica e Diagnóstico para Combater Infecções por Coronavírus,Perguntas e Respostas,http://www.fapeg.go.gov.br/chamada-emergencial-ue-desenvolvimento-de-terapeutica-e-diagnostico-para-combater-infeccoes-por-coronavirus/,https://www.imi.europa.eu/sites/default/files/Call21_QandA_FINAL.pdf
Chamada Emergencial UE – Desenvolvimento de Terapêutica e Diagnóstico para Combater Infecções por Coronavírus,Diretrizes Fapeg,http://www.fapeg.go.gov.br/chamada-emergencial-ue-desenvolvimento-de-terapeutica-e-diagnostico-para-combater-infeccoes-por-coronavirus/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/DIRETRIZES-FAPEG-EDITAL-P%5E0D-CORONAV.pdf
Chamada Pública Nº 01/2020 – CONFAP CNPQ UK Academies 2019-2020,Chamada Pública,http://www.fapeg.go.gov.br/chamada-publica-01-2020-confap-cnpq-uk-academies-2019-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/CONFAP-THE-UK-ACADEMIES-2019.pdf.pdf
Chamada Pública Nº 01/2020 – CONFAP CNPQ UK Academies 2019-2020,Diretrizes para Proponentes do Estado de Goiás,http://www.fapeg.go.gov.br/chamada-publica-01-2020-confap-cnpq-uk-academies-2019-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/CP-UK-ACADEMIES-2019-20.pdf
Chamada Pública Nº 01/2020 – CONFAP CNPQ UK Academies 2019-2020,Súmula Curricular,http://www.fapeg.go.gov.br/chamada-publica-01-2020-confap-cnpq-uk-academies-2019-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/S%C3%BAmula-Curricular.pdf.pdf
Chamada Pública Nº 01/2020 – CONFAP CNPQ UK Academies 2019-2020,Curricular Summary,http://www.fapeg.go.gov.br/chamada-publica-01-2020-confap-cnpq-uk-academies-2019-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/Curricular-Summary.pdf.pdf
Chamada Pública Nº 01/2020 – CONFAP CNPQ UK Academies 2019-2020,Retificação nº 1 – Prorrogação de Prazo,http://www.fapeg.go.gov.br/chamada-publica-01-2020-confap-cnpq-uk-academies-2019-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/CONFAP-CNPq-THE-UK-ACADEMIES-2019-RETIFICAC%CC%A7A%CC%83O-N%C2%BA1.pdf
Chamada Pública Nº 01/2020 – CONFAP CNPQ UK Academies 2019-2020,Resultado Final,http://www.fapeg.go.gov.br/chamada-publica-01-2020-confap-cnpq-uk-academies-2019-2020/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/11/CONFAP-CNPq-UK-Academies-2019_-AN%C3%9ANCIO-DE-RESULTADO-1.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Chamada Pública,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/Minuta-de-edital-Peiex-17.01.20-FINALIZADO-3.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Retificação – Prorrogação de prazo,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/PEIEX-Retifica%C3%A7%C3%A3o.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Lista Preliminar de Proponentes Aprovados para Entrevista,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Lista-preliminar-de-proponentes-habilitados-para-a-entrevista.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Lista Final de Proponentes Aprovados para Entrevista,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Lista-final-de-proponentes-habilitados-para-a-entrevista.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Cronograma de Entrevistas,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/03/Cronograma-entrevistas-PEIEX.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Resultado Preliminar,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/04/Resultado-Preliminar.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Resultado Final,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/04/Resultado-Final-Peiex.pdf
Chamada Pública Nº 02 /2020 – Seleção de Bolsistas para Atuação no Programa de Qualificação para Exportação PEIEX,Resultado Final – retificação,http://www.fapeg.go.gov.br/chamada-publica-no-02-2020-selecao-de-bolsistas-para-atuacao-no-programa-de-qualificacao-para-exportacao-peiex/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/01/Resultado-Final-Retifica%C3%A7%C3%A3o-Monitor.pdf
Chamada Pública N° 07/2019 – Tecnova II,Chamada Pública,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Edital_TECNOVA_18.12.19.pdf
Chamada Pública N° 07/2019 – Tecnova II,Retificação,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/RETIFICA%C3%87%C3%83O.pdf
Chamada Pública N° 07/2019 – Tecnova II,Retificação II – Prorrogação do prazo de submissão,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Prorroga%C3%A7%C3%A3o-Tecnova-II.pdf
Chamada Pública N° 07/2019 – Tecnova II,Resultado Preliminar – Requisitos Formais,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Resultado-Preliminar-Tecnova-II-Requisitos-Formais.pdf
Chamada Pública N° 07/2019 – Tecnova II,Resultado Final – Requisitos Formais,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Resultado-Final-Requisitos-Formais.pdf
Chamada Pública N° 07/2019 – Tecnova II,Resultado Preliminar – Análise de Mérito,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Resultado-Preliminar-An%C3%A1lise-de-M%C3%A9rito.pdf
Chamada Pública N° 07/2019 – Tecnova II,Retificação III,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Retifica%C3%A7%C3%A3o-III-TECNOVA-II.pdf
Chamada Pública N° 07/2019 – Tecnova II,Retificação IV,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/RETIFICA%C3%87%C3%83O-IV-TECNOVA-II.pdf
Chamada Pública N° 07/2019 – Tecnova II,Resultado Final,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2020/07/Resultado_FINAL_TecnovaII.pdf
Chamada Pública N° 07/2019 – Tecnova II,Retificação V,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Retificacao_V_TECNOVA_II.pdf
Chamada Pública N° 07/2019 – Tecnova II,Convocação de Suplentes,http://www.fapeg.go.gov.br/edital-07-2019-tecnova-ii/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Convoca%C3%A7%C3%A3o-Suplentes-TECNOVA-II.pdf
Chamada Pública N° 06/2019 – Apoio à Estruturação e Consolidação das Incubadoras de Empresas do Estado de Goiás,Chamada Pública,http://www.fapeg.go.gov.br/chamada-publica-n-06-2019-apoio-a-estruturacao-e-consolidacao-das-incubadoras-de-empresas-do-estado-de-goias/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/CHAMADA-P%C3%9ABLICA-06-2019.pdf
Chamada Pública N° 06/2019 – Apoio à Estruturação e Consolidação das Incubadoras de Empresas do Estado de Goiás,Retificação,http://www.fapeg.go.gov.br/chamada-publica-n-06-2019-apoio-a-estruturacao-e-consolidacao-das-incubadoras-de-empresas-do-estado-de-goias/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Incubadoras-RETIFICA%C3%87%C3%83O.pdf
Chamada Pública N° 06/2019 – Apoio à Estruturação e Consolidação das Incubadoras de Empresas do Estado de Goiás,Segunda Retificação,http://www.fapeg.go.gov.br/chamada-publica-n-06-2019-apoio-a-estruturacao-e-consolidacao-das-incubadoras-de-empresas-do-estado-de-goias/,http://www.fapeg.go.gov.br/wp-content/uploads/2019/12/Retifica%C3%A7%C3%A3o-edital-incubadoras-v04.pdf
